"","errorrate","iterations","density","l","c","m","gamma","erasures","maxiterations","tests","efficiency","fsum","fcorrupt","pcons","pdes","degree","activities","alphabetsize","winners","poolsize","efficacy","refficacy","retrievedproportion","eta","aeta","peta","paeta"
"434",0.0600000000000001,1,0.212768282209124,256,8,3800,1,4,1,1000,0.225851640106354,"sum_of_sum!","erase_clusters!",0.01,0,0,2,32640,0,1,0.212300541699972,0.424601083399945,3572,0.212300541699972,0.233502330132446,0.424601083399945,0.467004660264891
"435",0.126,1,0.218930108206613,256,8,3800,1,4,1,1000,0.225851640106354,"sum_of_sum!","erase_clusters!",0.02,0,0,2,32640,0,1,0.197394333452953,0.394788666905906,3321.2,0.197394333452953,0.217107485676338,0.394788666905906,0.434214971352675
"436",0.264,1,0.224697930472238,256,8,3800,1,4,1,1000,0.225851640106354,"sum_of_sum!","erase_clusters!",0.03,0,0,2,32640,0,1,0.166226807118276,0.332453614236553,2796.8,0.166226807118276,0.182827356359021,0.332453614236553,0.365654712718042
"437",0.39,1,0.230499812534877,256,8,3800,1,4,1,1000,0.225851640106354,"sum_of_sum!","erase_clusters!",0.04,0,0,2,32640,0,1,0.137769500464876,0.275539000929751,2318,0.137769500464876,0.151528107851906,0.275539000929751,0.303056215703812
"438",0.498,1,0.236350468226842,256,8,3800,1,4,1,1000,0.225851640106354,"sum_of_sum!","erase_clusters!",0.05,0,0,2,32640,0,1,0.11337752333339,0.226755046666779,1907.6,0.11337752333339,0.124700180560093,0.226755046666779,0.249400361120187
"439",0.206,1,0.337772369384766,256,8,6750,1,4,1,1000,0.3981348043329,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.316119034640322,0.632238069280645,5359.5,0.316119034640322,0.350351550488478,0.632238069280645,0.700703100976955
"440",0.535,1,0.341197150094169,256,8,6750,1,4,1,1000,0.3981348043329,"sum_of_sum!","erase_clusters!",0.01,0,0,2,32640,0,1,0.185132684014798,0.370265368029597,3138.75,0.185132684014798,0.205180693925872,0.370265368029597,0.410361387851743
"441",0.707,1,0.34446280343192,256,8,6750,1,4,1,1000,0.3981348043329,"sum_of_sum!","erase_clusters!",0.02,0,0,2,32640,0,1,0.11665349766954,0.233306995339079,1977.75,0.11665349766954,0.129285899613506,0.233306995339079,0.258571799227012
"442",0.859,1,0.347229276384626,256,8,6750,1,4,1,1000,0.3981348043329,"sum_of_sum!","erase_clusters!",0.03,0,0,2,32640,0,1,0.0561370074109389,0.112274014821878,951.75,0.0561370074109389,0.062216081383974,0.112274014821878,0.124432162767948
"443",0.923,1,0.350707190377372,256,8,6750,1,4,1,1000,0.3981348043329,"sum_of_sum!","erase_clusters!",0.04,0,0,2,32640,0,1,0.0306563799336333,0.0613127598672665,519.75,0.0306563799336333,0.0339761579189078,0.0613127598672665,0.0679523158378155
"444",0.959,1,0.353729248046875,256,8,6750,1,4,1,1000,0.3981348043329,"sum_of_sum!","erase_clusters!",0.05,0,0,2,32640,0,1,0.0163235269776489,0.0326470539552978,276.75,0.0163235269776489,0.0180912009698081,0.0326470539552978,0.0361824019396161
"445",0.179,1,0.331802913120815,256,8,6600,1,4,1,1000,0.38940397503764,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.319700663505902,0.639401327011804,5418.6,0.319700663505902,0.354214928906962,0.639401327011804,0.708429857813925
"446",0.519,1,0.334910529000419,256,8,6600,1,4,1,1000,0.38940397503764,"sum_of_sum!","erase_clusters!",0.01,0,0,2,32640,0,1,0.187303311993105,0.374606623986209,3174.6,0.187303311993105,0.207524215352313,0.374606623986209,0.415048430704626
"447",0.712,1,0.338707787649972,256,8,6600,1,4,1,1000,0.38940397503764,"sum_of_sum!","erase_clusters!",0.02,0,0,2,32640,0,1,0.11214834481084,0.22429668962168,1900.8,0.11214834481084,0.124255663246291,0.22429668962168,0.248511326492583
"448",0.83,1,0.341891969953264,256,8,6600,1,4,1,1000,0.38940397503764,"sum_of_sum!","erase_clusters!",0.03,0,0,2,32640,0,1,0.0661986757563987,0.132397351512797,1122,0.0661986757563987,0.0733453567773247,0.132397351512797,0.146690713554649
"449",0.931,1,0.344927379063198,256,8,6600,1,4,1,1000,0.38940397503764,"sum_of_sum!","erase_clusters!",0.04,0,0,2,32640,0,1,0.0268688742775971,0.0537377485551942,455.4,0.0268688742775971,0.0297695859860906,0.0537377485551942,0.0595391719721812
"450",0.957,1,0.34831292288644,256,8,6600,1,4,1,1000,0.38940397503764,"sum_of_sum!","erase_clusters!",0.05,0,0,2,32640,0,1,0.0167443709266185,0.033488741853237,283.8,0.0167443709266185,0.0185520608319116,0.033488741853237,0.0371041216638231
"451",0,1,0.115025656563895,256,8,2000,1,4,1,1000,0.119878543537912,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.119878543537912,0.239757087075825,2000,0.119878543537912,0.130740386412344,0.239757087075825,0.261480772824687
"452",0.003,1,0.122608184814453,256,8,2000,1,4,1,1000,0.119878543537912,"sum_of_sum!","erase_clusters!",0.01,0,0,2,32640,0,1,0.119518907907299,0.239037815814597,1994,0.119518907907299,0.130348165253107,0.239037815814597,0.260696330506213
"453",0.014,1,0.130217415945871,256,8,2000,1,4,1,1000,0.119878543537912,"sum_of_sum!","erase_clusters!",0.02,0,0,2,32640,0,1,0.118200243928382,0.236400487856763,1972,0.118200243928382,0.128910021002571,0.236400487856763,0.257820042005142
"454",0.03,1,0.138008390154157,256,8,2000,1,4,1,1000,0.119878543537912,"sum_of_sum!","erase_clusters!",0.03,0,0,2,32640,0,1,0.116282187231775,0.23256437446355,1940,0.116282187231775,0.126818174819973,0.23256437446355,0.253636349639947
"455",0.0629999999999999,1,0.145646503993443,256,8,2000,1,4,1,1000,0.119878543537912,"sum_of_sum!","erase_clusters!",0.04,0,0,2,32640,0,1,0.112326195295024,0.224652390590048,1874,0.112326195295024,0.122503742068366,0.224652390590048,0.245007484136732
"456",0.118,1,0.153473990304129,256,8,2000,1,4,1,1000,0.119878543537912,"sum_of_sum!","erase_clusters!",0.05,0,0,2,32640,0,1,0.105732875400439,0.211465750800877,1764,0.105732875400439,0.115313020815687,0.211465750800877,0.230626041631374
"457",0,1,0.125756399972098,256,8,2200,1,4,1,1000,0.131701544249513,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.131701544249513,0.263403088499025,2200,0.131701544249513,0.143814425053578,0.263403088499025,0.287628850107156
"458",0.004,1,0.133065632411412,256,8,2200,1,4,1,1000,0.131701544249513,"sum_of_sum!","erase_clusters!",0.01,0,0,2,32640,0,1,0.131174738072514,0.262349476145029,2191.2,0.131174738072514,0.143239167353364,0.262349476145029,0.286478334706727
"459",0.019,1,0.14062145778111,256,8,2200,1,4,1,1000,0.131701544249513,"sum_of_sum!","erase_clusters!",0.02,0,0,2,32640,0,1,0.129199214908772,0.258398429817544,2158.2,0.129199214908772,0.14108195097756,0.258398429817544,0.28216390195512
"460",0.053,1,0.148215702601842,256,8,2200,1,4,1,1000,0.131701544249513,"sum_of_sum!","erase_clusters!",0.03,0,0,2,32640,0,1,0.124721362404288,0.249442724808577,2083.4,0.124721362404288,0.136192260525738,0.249442724808577,0.272384521051477
"461",0.087,1,0.155600684029715,256,8,2200,1,4,1,1000,0.131701544249513,"sum_of_sum!","erase_clusters!",0.04,0,0,2,32640,0,1,0.120243509899805,0.24048701979961,2008.6,0.120243509899805,0.131302570073917,0.24048701979961,0.262605140147833
"462",0.147,1,0.162953785487584,256,8,2200,1,4,1,1000,0.131701544249513,"sum_of_sum!","erase_clusters!",0.05,0,0,2,32640,0,1,0.112341417244834,0.224682834489668,1876.6,0.112341417244834,0.122673704570702,0.224682834489668,0.245347409141404
"463",0,1,0.136148725237165,256,8,2400,1,4,1,1000,0.143510230544226,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.143510230544226,0.287020461088453,2400,0.143510230544226,0.156888463694812,0.287020461088453,0.313776927389625
"464",0.00800000000000001,1,0.143721171787807,256,8,2400,1,4,1,1000,0.143510230544226,"sum_of_sum!","erase_clusters!",0.01,0,0,2,32640,0,1,0.142362148699873,0.284724297399745,2380.8,0.142362148699873,0.155633355985254,0.284724297399745,0.311266711970508
"465",0.025,1,0.150612694876535,256,8,2400,1,4,1,1000,0.143510230544226,"sum_of_sum!","erase_clusters!",0.02,0,0,2,32640,0,1,0.139922474780621,0.279844949561242,2340,0.139922474780621,0.152966252102442,0.279844949561242,0.305932504204884
"466",0.052,1,0.158027648925781,256,8,2400,1,4,1,1000,0.143510230544226,"sum_of_sum!","erase_clusters!",0.03,0,0,2,32640,0,1,0.136047698555927,0.272095397111853,2275.2,0.136047698555927,0.148730263582682,0.272095397111853,0.297460527165364
"467",0.112,1,0.165360859462193,256,8,2400,1,4,1,1000,0.143510230544226,"sum_of_sum!","erase_clusters!",0.04,0,0,2,32640,0,1,0.127437084723273,0.254874169446546,2131.2,0.127437084723273,0.139316955760993,0.254874169446546,0.278633911521987
"468",0.204,1,0.172614233834403,256,8,2400,1,4,1,1000,0.143510230544226,"sum_of_sum!","erase_clusters!",0.05,0,0,2,32640,0,1,0.114234143513204,0.228468287026409,1910.4,0.114234143513204,0.124883217101071,0.228468287026409,0.249766434202141
"469",0.001,1,0.1468140738351,256,8,2600,1,4,1,1000,0.155305798190571,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.15515049239238,0.310300984784761,2597.4,0.15515049239238,0.169792539833711,0.310300984784761,0.339585079667421
"470",0.013,1,0.15377071925572,256,8,2600,1,4,1,1000,0.155305798190571,"sum_of_sum!","erase_clusters!",0.01,0,0,2,32640,0,1,0.153286822814094,0.306573645628187,2566.2,0.153286822814094,0.167752989805678,0.306573645628187,0.335505979611356
"471",0.032,1,0.16078976222447,256,8,2600,1,4,1,1000,0.155305798190571,"sum_of_sum!","erase_clusters!",0.02,0,0,2,32640,0,1,0.150336012648473,0.300672025296945,2516.8,0.150336012648473,0.164523702261293,0.300672025296945,0.329047404522586
"472",0.0649999999999999,1,0.167964117867606,256,8,2600,1,4,1,1000,0.155305798190571,"sum_of_sum!","erase_clusters!",0.03,0,0,2,32640,0,1,0.145210921308184,0.290421842616368,2431,0.145210921308184,0.158914939684204,0.290421842616368,0.317829879368407
"473",0.162,1,0.175093787057059,256,8,2600,1,4,1,1000,0.155305798190571,"sum_of_sum!","erase_clusters!",0.04,0,0,2,32640,0,1,0.130146258883698,0.260292517767397,2178.8,0.130146258883698,0.142428576957607,0.260292517767397,0.284857153915214
"474",0.244,1,0.182296480451311,256,8,2600,1,4,1,1000,0.155305798190571,"sum_of_sum!","erase_clusters!",0.05,0,0,2,32640,0,1,0.117411183432072,0.234822366864143,1965.6,0.117411183432072,0.128491651766051,0.234822366864143,0.256983303532103
"475",0.001,1,0.157090323311942,256,8,2800,1,4,1,1000,0.16708925839697,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.166922169138573,0.333844338277147,2797.2,0.166922169138573,0.182853504436304,0.333844338277147,0.365707008872607
"476",0.01,1,0.163937977382115,256,8,2800,1,4,1,1000,0.16708925839697,"sum_of_sum!","erase_clusters!",0.01,0,0,2,32640,0,1,0.165418365813001,0.330836731626001,2772,0.165418365813001,0.181206175567508,0.330836731626001,0.362412351135016
"477",0.035,1,0.170941761561802,256,8,2800,1,4,1,1000,0.16708925839697,"sum_of_sum!","erase_clusters!",0.02,0,0,2,32640,0,1,0.161241134353076,0.322482268706153,2702,0.161241134353076,0.176630262043076,0.322482268706153,0.353260524086152
"478",0.109,1,0.17760740007673,256,8,2800,1,4,1,1000,0.16708925839697,"sum_of_sum!","erase_clusters!",0.03,0,0,2,32640,0,1,0.148876529231701,0.297753058463401,2494.8,0.148876529231701,0.163085558010757,0.297753058463401,0.326171116021515
"479",0.174,1,0.184459958757673,256,8,2800,1,4,1,1000,0.16708925839697,"sum_of_sum!","erase_clusters!",0.04,0,0,2,32640,0,1,0.138015727435898,0.276031454871795,2312.8,0.138015727435898,0.151188182847234,0.276031454871795,0.302376365694468
"480",0.242,1,0.191443852015904,256,8,2800,1,4,1,1000,0.16708925839697,"sum_of_sum!","erase_clusters!",0.05,0,0,2,32640,0,1,0.126653657864904,0.253307315729807,2122.4,0.126653657864904,0.138741698060779,0.253307315729807,0.277483396121558
"481",0.004,1.565,0.160962785993304,256,8,11500,1,4,4,1000,0.32281740364714,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.321526134032551,0.643052268065102,11454,0.321526134032551,0.399483816964286,0.643052268065102,0.798967633928571
"482",0.157,2.945,0.504511151994978,256,8,11500,1,4,4,1000,0.673486455875258,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.567749082302842,1.13549816460568,9694.5,0.567749082302842,0.633731338037232,1.13549816460568,1.26746267607446
"483",0.023,1.771,0.167731421334403,256,8,11500,1,4,4,1000,0.32281740364714,"sum_of_sum!","erase_clusters!",0.01,0,0,1,256,0,1,0.315392603363255,0.630785206726511,11235.5,0.315392603363255,0.391863141741071,0.630785206726511,0.783726283482143
"484",0.592,3.537,0.504331861223493,256,8,11500,1,4,4,1000,0.673486455875258,"sum_of_sum!","erase_clusters!",0.01,0,0,2,32640,0,1,0.274782473997105,0.54956494799421,4692,0.274782473997105,0.306716946523358,0.54956494799421,0.613433893046716
"485",0.056,2.011,0.174355643136161,256,8,11500,1,4,4,1000,0.32281740364714,"sum_of_sum!","erase_clusters!",0.02,0,0,1,256,0,1,0.3047396290429,0.6094792580858,10856,0.3047396290429,0.378627232142857,0.6094792580858,0.757254464285714
"486",0.789,3.817,0.504244668143136,256,8,11500,1,4,4,1000,0.673486455875258,"sum_of_sum!","erase_clusters!",0.02,0,0,2,32640,0,1,0.142105642189679,0.284211284379359,2426.5,0.142105642189679,0.158620773814776,0.284211284379359,0.317241547629552
"487",0.131,2.366,0.181334631783622,256,8,11500,1,4,4,1000,0.32281740364714,"sum_of_sum!","erase_clusters!",0.03,0,0,1,256,0,1,0.280528323769364,0.561056647538729,9993.5,0.280528323769364,0.348545619419643,0.561056647538729,0.697091238839286
"488",0.914,3.929,0.504246303013393,256,8,11500,1,4,4,1000,0.673486455875258,"sum_of_sum!","erase_clusters!",0.03,0,0,2,32640,0,1,0.0579198352052722,0.115839670410544,989,0.0579198352052722,0.0646511210809039,0.115839670410544,0.129302242161808
"489",0.201,2.601,0.188204629080636,256,8,11500,1,4,4,1000,0.32281740364714,"sum_of_sum!","erase_clusters!",0.04,0,0,1,256,0,1,0.257931105514065,0.515862211028129,9188.5,0.257931105514065,0.320469447544643,0.515862211028129,0.640938895089286
"490",0.977,3.983,0.50376946585519,256,8,11500,1,4,4,1000,0.673486455875258,"sum_of_sum!","erase_clusters!",0.04,0,0,2,32640,0,1,0.0154901884851309,0.0309803769702619,264.5,0.0154901884851309,0.0172904161030325,0.0309803769702619,0.0345808322060649
"491",0.299,2.866,0.19502694266183,256,8,11500,1,4,4,1000,0.32281740364714,"sum_of_sum!","erase_clusters!",0.05,0,0,1,256,0,1,0.226294999956645,0.45258999991329,8061.5,0.226294999956645,0.281162806919643,0.45258999991329,0.562325613839286
"492",0.994,3.998,0.504246847970145,256,8,11500,1,4,4,1000,0.673486455875258,"sum_of_sum!","erase_clusters!",0.05,0,0,2,32640,0,1,0.00404091873525155,0.0080818374705031,69.0000000000001,0.00404091873525155,0.00451054333122586,0.0080818374705031,0.00902108666245171
"493",0.004,1.578,0.164201463971819,256,8,11750,1,4,4,1000,0.329636500575479,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.328317954573177,0.656635909146354,11703,0.328317954573177,0.408168247767857,0.656635909146354,0.816336495535714
"494",0.227,3.131,0.511702401297433,256,8,11750,1,4,4,1000,0.687928793069426,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.531768957042666,1.06353791408533,9082.75,0.531768957042666,0.593741122343357,1.06353791408533,1.18748224468671
"495",0.018,1.815,0.17088862827846,256,8,11750,1,4,4,1000,0.329636500575479,"sum_of_sum!","erase_clusters!",0.01,0,0,1,256,0,1,0.32370304356512,0.64740608713024,11538.5,0.32370304356512,0.402430943080357,0.64740608713024,0.804861886160714
"496",0.656,3.658,0.511630739484515,256,8,11750,1,4,4,1000,0.687928793069426,"sum_of_sum!","erase_clusters!",0.01,0,0,2,32640,0,1,0.236647504815882,0.473295009631765,4042,0.236647504815882,0.264226320939346,0.473295009631765,0.528452641878693
"497",0.0679999999999999,2.063,0.177562713623047,256,8,11750,1,4,4,1000,0.329636500575479,"sum_of_sum!","erase_clusters!",0.02,0,0,1,256,0,1,0.307221218536346,0.614442437072692,10951,0.307221218536346,0.381940569196429,0.614442437072692,0.763881138392857
"498",0.84,3.865,0.511564799717494,256,8,11750,1,4,4,1000,0.687928793069426,"sum_of_sum!","erase_clusters!",0.02,0,0,2,32640,0,1,0.110068606891108,0.220137213782216,1880,0.110068606891108,0.122895963227603,0.220137213782216,0.245791926455206
"499",0.128,2.386,0.184348242623465,256,8,11750,1,4,4,1000,0.329636500575479,"sum_of_sum!","erase_clusters!",0.03,0,0,1,256,0,1,0.287443028501817,0.574886057003635,10246,0.287443028501817,0.357352120535714,0.574886057003635,0.714704241071429
"500",0.94,3.955,0.511348724365234,256,8,11750,1,4,4,1000,0.687928793069426,"sum_of_sum!","erase_clusters!",0.03,0,0,2,32640,0,1,0.0412757275841656,0.0825514551683312,705.000000000001,0.0412757275841656,0.0460859862103511,0.0825514551683312,0.0921719724207023
"501",0.236,2.693,0.191077096121652,256,8,11750,1,4,4,1000,0.329636500575479,"sum_of_sum!","erase_clusters!",0.04,0,0,1,256,0,1,0.251842286439666,0.503684572879332,8977,0.251842286439666,0.313092912946429,0.503684572879332,0.626185825892857
"502",0.981,3.986,0.511123384748186,256,8,11750,1,4,4,1000,0.687928793069426,"sum_of_sum!","erase_clusters!",0.04,0,0,2,32640,0,1,0.0130706470683191,0.0261412941366382,223.25,0.0130706470683191,0.0145938956332779,0.0261412941366382,0.0291877912665557
"503",0.32,2.935,0.19757434300014,256,8,11750,1,4,4,1000,0.329636500575479,"sum_of_sum!","erase_clusters!",0.05,0,0,1,256,0,1,0.224152820391326,0.448305640782651,7990,0.224152820391326,0.278669084821429,0.448305640782651,0.557338169642857
"504",0.991,3.993,0.51100594656808,256,8,11750,1,4,4,1000,0.687928793069426,"sum_of_sum!","erase_clusters!",0.05,0,0,2,32640,0,1,0.00619135913762484,0.0123827182752497,105.75,0.00619135913762484,0.00691289793155267,0.0123827182752497,0.0138257958631053
"505",0.016,1.951,0.204572405133929,256,8,15000,1,4,4,1000,0.417932715713469,"sum_of_sum!","erase_clusters!",0,0,0,1,256,0,1,0.411245792262053,0.822491584524107,14760,0.411245792262053,0.514787946428571,0.822491584524107,1.02957589285714
"506",0.978,3.994,0.599540165492466,256,8,15000,1,4,4,1000,0.875327131663188,"sum_of_sum!","erase_clusters!",0,0,0,2,32640,0,1,0.0192571968965902,0.0385143937931803,330,0.0192571968965902,0.0215721637580367,0.0385143937931803,0.0431443275160734
"507",0.087,2.268,0.210697446550642,256,8,15000,1,4,4,1000,0.417932715713469,"sum_of_sum!","erase_clusters!",0.01,0,0,1,256,0,1,0.381572569446397,0.763145138892794,13695,0.381572569446397,0.477643694196429,0.763145138892794,0.955287388392857
"508",0.993,3.999,0.597968237740653,256,8,15000,1,4,4,1000,0.875327131663188,"sum_of_sum!","erase_clusters!",0.01,0,0,2,32640,0,1,0.00612728992164232,0.0122545798432846,105,0.00612728992164232,0.00686387028664804,0.0122545798432846,0.0137277405732961
"509",0.166,2.573,0.216442108154297,256,8,15000,1,4,4,1000,0.417932715713469,"sum_of_sum!","erase_clusters!",0.02,0,0,1,256,0,1,0.348555884905033,0.697111769810066,12510,0.348555884905033,0.436314174107143,0.697111769810066,0.872628348214286
"510",0.998,3.998,0.595423289707729,256,8,15000,1,4,4,1000,0.875327131663188,"sum_of_sum!","erase_clusters!",0.02,0,0,2,32640,0,1,0.00175065426332638,0.00350130852665276,30,0.00175065426332638,0.00196110579618516,0.00350130852665276,0.00392221159237031
"511",0.296,2.901,0.222297395978655,256,8,15000,1,4,4,1000,0.417932715713469,"sum_of_sum!","erase_clusters!",0.03,0,0,1,256,0,1,0.294224631862282,0.588449263724564,10560,0.294224631862282,0.368303571428571,0.588449263724564,0.736607142857143
"512",1,4,0.593566622052874,256,8,15000,1,4,4,1000,0.875327131663188,"sum_of_sum!","erase_clusters!",0.03,0,0,2,32640,0,1,0,0,0,0,0,0,0
"513",0.43,3.202,0.228401456560407,256,8,15000,1,4,4,1000,0.417932715713469,"sum_of_sum!","erase_clusters!",0.04,0,0,1,256,0,1,0.238221647956677,0.476443295913354,8550,0.238221647956677,0.298200334821428,0.476443295913354,0.596400669642857
"514",1,4,0.591990062168666,256,8,15000,1,4,4,1000,0.875327131663188,"sum_of_sum!","erase_clusters!",0.04,0,0,2,32640,0,1,0,0,0,0,0,0,0
"515",0.579,3.439,0.234181812831334,256,8,15000,1,4,4,1000,0.417932715713469,"sum_of_sum!","erase_clusters!",0.05,0,0,1,256,0,1,0.17594967331537,0.351899346630741,6315,0.17594967331537,0.220249720982143,0.351899346630741,0.440499441964286
